Date,BBDC4.SA,BOVA11.SA,CIEL3.SA,CSNA3.SA,ENEV3.SA,ITSA4.SA,LIGT3.SA,STBP3.SA,SUZB3.SA,TOTS3.SA
2020-06-22,0.9953874363439998,1.324336051048227,1.1020000457763672,1.5444444694636787,1.3587761566303678,1.1153845267082245,1.1894209908424087,1.446475214676326,1.3743391090967754,0.4571889979879629
2020-06-23,0.9940036408539995,1.3316975138833398,1.0800000190734864,1.5805556133205523,1.343961370937117,1.1054945052641771,1.2008577206515416,1.4438643133071682,1.3408530063531447,0.46122778557056876
2020-06-24,0.9617158712166667,1.3101905058086034,0.9399999618530274,1.538888919059142,1.3542673194938653,1.0736263789239242,1.15797005203558,1.4099217240041573,1.36059208079897,0.4525444192296792
2020-06-25,0.9847786015193334,1.3335739176897559,0.9739999771118164,1.5458333901785053,1.4138487151227013,1.0945054528160745,1.1408148891535939,1.4621409963929697,1.3422629786599494,0.4658723643288525
2020-06-26,0.9543358045580002,1.3022517726669447,0.9260000228881836,1.4875000447034847,1.378099902316719,1.061538400271137,1.143674071605877,1.4490862405460496,1.3352132515882862,0.44951534780109126
2020-06-29,0.9875461045219998,1.3257794470627051,0.9239999771118164,1.465277843085338,1.408695740844327,1.086813178982025,1.1622587916298615,1.4490862405460496,1.3299259226689488,0.4527463624604828
2020-06-30,0.9547970697213336,1.3280889687851158,0.9239999771118164,1.4833334150137747,1.448631260787577,1.0538461264370875,1.1851322512481273,1.438642386068287,1.2967923802331993,0.4674878716585482
2020-07-01,0.9760147393706664,1.3394919845103908,0.9739999771118164,1.4708333934898745,1.493719877865799,1.0758241265339221,1.1844174385929847,1.506527440173743,1.3091293017618402,0.47960419588963293
2020-07-02,0.9783209772099994,1.3366050823573772,0.9699999809265136,1.508333325606805,1.5178744678312899,1.09340652661139,1.2151537010812445,1.5117493674126243,1.2978497922321228,0.48727784607650454
2020-07-03,0.9847786015193334,,0.9600000381469727,1.4875000447034847,1.539130502086658,1.0956043790207588,1.2294496815109472,1.5169712946515055,1.3137116445277752,0.48869144869212966
2020-07-06,1.044741665115333,,0.965999984741211,1.5555555702727522,1.5249597306786806,1.1384614530097437,1.248034265198358,1.5378590036070303,1.3006697368457323,0.4919224633515212
2020-07-07,1.0013837075126661,,0.95,1.5194444264158786,1.5294686906717812,1.0978021266307567,1.2566118807234945,1.506527440173743,1.2756431990182096,0.4951534780109127
2020-07-08,1.035516625780667,1.388856855024322,1.0,1.5777777718908992,1.5581321177737746,1.1175823791175934,1.26876342318777,1.514360393282348,1.274233361173765,0.49111469042830685
2020-07-09,1.0124538954780002,1.3771652041457743,0.9800000190734863,1.538888919059142,1.5478261692170263,1.1208790529322759,1.2694782358429124,1.4960835856959807,1.2855128707034822,0.5066639725495866
2020-07-10,1.0272140287953333,1.390588886192073,0.9819999694824219,1.5597221999624624,1.5384863649447864,1.1241757267469583,1.2794853403417603,1.4986944870651382,1.2929150236206666,0.5062600860879795
2020-07-13,1.0129150726639995,1.3719688903944072,0.9960000038146972,1.620833386867136,1.5394525092292948,1.1032966528548083,1.2866333305566118,1.480417803979337,1.2710609907146344,0.49818254943950063
2020-07-14,1.029981531798,1.3943418039289621,0.9800000190734863,1.6930555421261135,1.5832528520237736,1.116483452912909,1.2766262260577639,1.4986944870651382,1.2922100374672643,0.4983844926703042
2020-07-15,1.0470479909320003,1.414982686295766,0.9800000190734863,1.6569445307240096,1.5942029377223934,1.1285714315656963,1.3109364154851626,1.5091384660434666,1.369404206022959,0.5048465219890873
2020-07-16,1.0285977363079994,1.3975173412352484,0.9640000343322754,1.6236110958420196,1.6315620319547555,1.1153845267082245,1.3023587999600261,1.493472559826257,1.365174423564905,0.5076736501868716
2020-07-17,1.0336715651273332,1.4308602627031404,1.0520000457763672,1.65277776857953,1.6167472462615045,1.1285714315656963,1.3316654371380008,1.506527440173743,1.4046527069189154,0.5191841447255455
2020-07-20,1.0433579576026668,1.4506351294860687,1.047999954223633,1.6486111388898197,1.6512077847837434,1.1450549054384795,1.3402430526631373,1.5639686398014365,1.4183997352167208,0.532915976286326
2020-07-21,1.071494428747333,1.4476039648184473,1.065999984741211,1.6194444661523095,1.6334944433803698,1.1560439578865824,1.3652609502468305,1.5561358111933976,1.427564286286231,0.5304927345501488
2020-07-22,1.0530442621006664,1.4489029881942606,1.1039999961853026,1.6402778795103994,1.658615177630369,1.1560439578865824,1.4031450666133682,1.5221932218903866,1.3923157853902746,0.5310985257258266
2020-07-23,1.0378228636199998,1.420323372685798,1.0439999580383301,1.618055545437483,1.680193219028374,1.1395603792144282,1.358112960031979,1.472584850870732,1.4360239856646988,0.5296849616269345
2020-07-24,1.0442803999519996,1.4230657920760896,1.0539999961853028,1.6124999950329462,1.6492753733581291,1.148351579253162,1.3545390330928402,1.4099217240041573,1.4910115610064802,0.5323101851106482
2020-07-27,1.0922509212106666,1.450057749055466,1.047999954223633,1.700000013245477,1.6392915548006155,1.2109890105283545,1.374553242090536,1.4151436512430386,1.468804967792567,0.529886904857738
2020-07-28,1.084870854552,1.4441397923588881,1.0239999771118165,1.7083334050796668,1.6041868791365048,1.1956043580608846,1.3523945951274126,1.4229764798510773,1.4804370376301654,0.5240307052313657
2020-07-29,1.1190036848426665,1.464780674725692,0.9880000114440918,1.8055556033864446,1.6070854348466277,1.2230768843817708,1.3388134273528522,1.4203655784819198,1.462460361336666,0.5268578334291502
2020-07-30,1.0797970257326663,1.4623267803646163,0.9680000305175781,1.7750000099341077,1.606763304847393,1.198901031875567,1.3016439873048835,1.4856397312182181,1.4881917508552311,0.5274636631215609
2020-07-31,1.0350553606173334,1.433169784425551,1.0739999771118165,1.7013889339603037,1.6222222276825156,1.1725274317593655,1.3509649698171278,1.4516971419152072,1.4804370376301654,0.5216074249784557
2020-08-03,1.0239852606293336,1.4318706509256809,1.0800000190734864,1.8083334448160977,1.6064412977047562,1.175824105574048,1.3223731452942955,1.4751958767404556,1.5188579089852523,0.5216074249784557
2020-08-04,1.0018449726759995,1.4087759843218584,1.0260000228881836,1.7722223009592242,1.5977456305743878,1.1219779791369604,1.254467442758067,1.4020887708955525,1.4832569822437747,0.5238287620005622
2020-08-05,1.0064575363319996,1.4288394862580593,1.0119999885559081,1.8222222546000548,1.6035427419946333,1.1208790529322759,1.250893515818928,1.4151436512430386,1.596052077540947,0.5250403828686507
2020-08-06,1.0133763378273328,1.4458718235266392,1.1199999809265138,1.8208333338852283,1.6499195105000006,1.1340658529903767,1.253752766439498,1.4647520222626933,1.6327105507437079,0.5819870643863425
2020-08-07,1.0073800666586665,1.4265300746597056,1.05,1.7986111322670812,1.614492827693253,1.1219779791369604,1.2301643578295163,1.4334203343288399,1.6277757821322516,0.5811793299798611
2020-08-10,1.0161439288073335,1.436778329523775,1.0300000190734864,1.9402778662649225,1.6041868791365048,1.1384614530097437,1.2251608055800924,1.4099217240041573,1.669369023946469,0.5381663847370205
2020-08-11,1.007841331822,1.4174364705327847,1.0119999885559081,1.9333333951455591,1.588083819159511,1.1208790529322759,1.1829878132826996,1.4229764798510773,1.6531547458052953,0.5555331174187996
2020-08-12,0.9986162045099997,1.4193129844632575,1.00600004196167,1.9180556646467757,1.5739130477515337,1.1109889266888575,1.1658327185690005,1.3603133529845026,1.6647866811805339,0.5654281046277777
2020-08-13,0.9778598000240002,1.3930427805531487,0.9979999542236329,1.9013888809783956,1.5822867077392653,1.0835164003679716,1.1350965242490274,1.3942559422875136,1.680295973168305,0.5632067676056712
2020-08-14,0.9792435075366663,1.4068995805154423,0.9899999618530273,1.9000000927183387,1.5845411263075166,1.091208779001392,1.1350965242490274,1.3942559422875136,1.779696869400273,0.5607835258694941
2020-08-17,0.9506457712286668,1.3832275334810171,0.9600000381469727,1.9361111041204426,1.5053141007062902,1.0582417264564545,1.086490354391926,1.3211488364426105,1.79696855954037,0.5452342437482143
2020-08-18,0.9607933408899998,1.4181582236020522,0.9680000305175781,2.0583333454750203,1.55780998777454,1.0769230527386067,1.1322373417967442,1.3942559422875136,1.8329220465897287,0.5654281046277777
2020-08-19,0.9571033075606665,1.4001154981109318,0.9800000190734863,2.0680556580240372,1.5742351777507684,1.0692306741051862,1.1250893515818927,1.3812010619400277,1.7846316380117293,0.5593699617706019
2020-08-20,0.9547970697213336,1.4097863725443986,0.9760000228881835,2.0569445572149636,1.5780998777453996,1.0626373264758213,1.1508220618207285,1.3968668436566714,1.8417341718137177,0.5561389471112104
2020-08-21,0.9547970697213336,1.4087759843218584,0.9880000114440918,2.0111111008090736,1.5706924848987742,1.0692306741051862,1.1572552393804376,1.4360313601985635,1.838209375509066,0.5674474984190807
2020-08-24,0.9764760045339999,1.4217667687002762,1.00600004196167,2.02083341335809,1.5458937577914118,1.0802197265532891,1.1543959887598676,1.446475214676326,1.838209375509066,0.5615912602759755
2020-08-25,0.9764760045339999,1.4196016196165304,0.9720000267028809,2.061111186904674,1.5826087148819024,1.0714285265145553,1.1879915018686973,1.446475214676326,1.8011983419984239,0.5621970899683862
2020-08-26,0.9561807772339996,1.3947748117208998,0.9479999542236328,2.02916667273751,1.610950134841259,1.0560438740470854,1.1686919691895705,1.4020887708955525,1.8244623472112607,0.5674474984190807
2020-08-27,0.9704797333653337,1.398239094304516,0.9300000190734863,2.0763889174034573,1.636070869091258,1.0648350740858195,1.11365262177276,1.3942559422875136,1.8124778515281412,0.5696687969244543
2020-08-28,0.9903136075246662,1.4188799766713198,0.9319999694824219,2.1180556116648677,1.637359143375001,1.0747252003292378,1.1022158919636271,1.4020887708955525,1.7973211198482513,0.5815831779247354
2020-08-31,0.9566420423973331,1.3892898628162598,0.9119999885559082,2.112500061260331,1.5942029377223934,1.03626372635962,1.081486802142502,1.357702327114779,1.7694747718694792,0.582794837309557
2020-09-01,0.9760147393706664,1.4196016196165304,0.9100000381469726,2.1486112051172044,1.6057971605628847,1.0681318526998729,1.142244446295592,1.4308094329596823,1.8019033281518262,0.5825928940787534
2020-09-02,0.9741697666946669,1.416714827587574,0.9359999656677246,2.119444532379694,1.5864734148765334,1.0538461264370875,1.134381711593885,1.4412532874374446,1.7275289697473808,0.6027867549583168
2020-09-03,1.0124538954780002,1.3995381176803292,0.9119999885559082,2.087500018212531,1.5648953734785285,1.0758241265339221,1.1236597944398945,1.3968668436566714,1.6919280430059034,0.5678513848806879
2020-09-04,1.0133763378273328,1.4061778274461747,0.9359999656677246,2.0791667588331104,1.566827784904143,1.0736263789239242,1.095782714403918,1.3890340150486324,1.6757137648647298,0.5575525112101025
2020-09-08,0.9972324969973336,1.3972287060819755,0.9399999618530274,2.0916667803570106,1.5829308448811368,1.059340652661139,1.1065046315579086,1.4334203343288399,1.6489248288848815,0.5593699617706019
2020-09-09,0.994464906017333,1.40733258830738,0.9380000114440918,2.1958334497831515,1.5980676377170246,1.0637362526805059,1.122944981784752,1.3524803998758979,1.6584419402622728,0.5831986852544312
2020-09-10,0.9617158712166667,1.3718245177557422,0.9279999732971191,2.1361111835933047,1.5388083720874233,1.0395604001743024,1.0786276196902187,1.357702327114779,1.6337679627426314,0.570274626616865
2020-09-11,0.9437268817559994,1.3637414119754185,0.8880000114440918,2.2222222810910086,1.5104670749846645,1.0186813262821521,1.0486061698571016,1.3054830547259668,1.6073315870706641,0.5583602456165839
2020-09-14,0.9547970697213336,1.3930427805531487,0.95,2.250000165568462,1.5381642349455518,1.0307692001355684,1.059328087011092,1.3550914257456215,1.6256608236720447,0.5825928940787534
2020-09-15,0.9446494120826663,1.392321027483881,0.9199999809265137,2.3041667488990027,1.5536232806372718,1.0175824000774676,1.059328087011092,1.3342037167900966,1.7232991872893269,0.5856219655073412
2020-09-16,0.9464944727360001,1.3843822943422224,0.9159999847412109,2.265277763612476,1.5317231092400325,1.0175824000774676,1.0850607972499278,1.3368146181592542,1.6771237371715344,0.5886510369359292
2020-09-17,0.9488007105753331,1.3910220041080679,0.9119999885559082,2.3236111090874965,1.60547503056365,1.0164834738727833,1.0829163592845001,1.344647571267859,1.727881530055262,0.5728998501005788
2020-09-18,0.9261992454359999,1.3660508235737723,0.8520000457763672,2.2777777851363763,1.638647417658744,0.9879120213472127,1.0428878049525352,1.3054830547259668,1.7641874429501418,0.5714862474849536
2020-09-21,0.9123616424453336,1.3454099412069684,0.8300000190734863,2.2541666628034025,1.6621578704823632,0.9868130951425282,1.0328806322854005,1.2663185381840747,1.710609705452805,0.5666397254958664
2020-09-22,0.9178966484506663,1.3532044118340192,0.85,2.3305557126616296,1.6492753733581291,0.9868130951425282,1.0521801649645273,1.263707636814917,1.66972144979199,0.5735056412762566
2020-09-23,0.8962177136380001,1.3301097452301966,0.8260000228881836,2.237500144044562,1.6621578704823632,0.9670329474550625,1.0486061698571016,1.229765047511906,1.643637634427904,0.5474555807703207
2020-09-24,0.9132840847946662,1.3493072315825223,0.8340000152587891,2.1972222380432087,1.6199678091142642,0.9923076213665796,1.054324534761668,1.1331593313423203,1.6214310412139907,0.5650242181661705
2020-09-25,0.9123616424453336,1.3495958667357952,0.8300000190734863,2.209722259567109,1.6241546391081298,0.9912087999612662,1.0321658196302579,1.1018276434084668,1.6968628116173596,0.5716881907157573
