Date,Consumo não-cíclico,Bens Industriais,Comércio,Financeiro,Seguros,Exploração de imóveis,Mineração,Químicos,Alimentos processados,Energia Elétrica,"Petróleo, Gás e Biocombustíveis",Viagens e lazer,Construção civil,Educacionais,Saúde,Siderurgia e Metalurgia,Madeira e papel,Locação de veículos,Saneamento,Diversos,Telecomunicações
2020-03-26,20.90000009536743,18.255714552743093,32.49399967193604,22.478749752044678,18.239999771118164,23.966665903727215,35.204999923706055,19.229999542236328,15.413333574930826,22.587142944335938,24.511999893188477,12.380000114440918,16.234999656677246,19.09500002861023,47.28999996185303,6.995000004768372,21.089999675750732,34.689998626708984,40.0099983215332,14.699999809265137,31.260000228881836
2020-03-27,20.519999504089355,16.98142855507987,30.195999717712404,21.01874989271164,17.449999809265137,22.31333287556966,33.63999938964844,17.719999313354492,14.759999910990397,21.67428547995431,22.245999908447267,12.84000015258789,14.835000038146973,16.66000008583069,45.4300012588501,6.590000033378601,23.924999237060547,31.31999969482422,40.06999969482422,14.510000228881836,30.68000030517578
2020-03-30,19.990000247955322,16.717142786298478,30.55399990081787,21.580000162124634,17.765000343322754,22.289999961853027,35.170000076293945,17.700000762939453,15.009999910990397,22.544285774230957,22.150000381469727,12.949999809265137,14.369999885559082,15.915000200271606,44.9424991607666,6.5299999713897705,24.860000610351562,28.700000762939453,40.810001373291016,13.649999618530273,31.329999923706055
2020-03-31,18.829999923706055,16.122856821332658,28.76600065231323,20.833750188350677,17.265000343322754,20.10333315531413,36.19000053405762,17.219999313354492,14.760000228881836,22.474285670689174,21.98599967956543,11.100000381469727,13.184999942779541,13.085000038146973,43.56999969482422,6.650000095367432,26.005000114440918,26.299999237060547,39.11000061035156,12.350000381469727,30.945000171661377
2020-04-01,17.44000005722046,15.27857140132359,28.08200044631958,19.73625010251999,16.68499994277954,19.300000190734863,36.3149995803833,16.270000457763672,15.526666641235352,21.578571592058456,20.77800045013428,9.399999618530273,11.980000019073486,12.785000324249268,43.25,6.389999985694885,26.565000534057617,23.700000762939453,36.63999938964844,12.289999961853027,31.94499969482422
2020-04-02,17.934999465942383,15.552856854030065,28.13999996185303,20.221249997615814,16.324999809265137,19.21333344777425,35.88499927520752,16.8700008392334,15.333333333333334,21.694285801478795,21.305999946594238,10.25,11.924999713897705,12.140000462532043,44.295000076293945,6.549999952316284,28.375000953674316,26.139999389648438,35.849998474121094,12.0,32.21500015258789
2020-04-03,17.535000324249268,15.011428424290248,26.627999782562256,19.354999721050262,15.940000534057617,18.60333315531413,33.71000003814697,15.619999885559082,14.759999910990397,21.302857398986816,20.7459997177124,9.899999618530273,12.0,12.375000357627869,41.07249975204468,5.959999918937683,28.204999923706055,23.309999465942383,34.18000030517578,11.369999885559082,31.33000087738037
2020-04-06,19.15000009536743,15.719999858311244,30.13000020980835,20.829999923706055,16.90499973297119,19.800000190734863,36.000000953674316,16.559999465942383,16.03000005086263,21.91571412767683,22.272000122070313,10.329999923706055,12.585000038146973,13.204999446868896,42.42750024795532,6.165000081062317,28.255000114440918,28.0,36.34000015258789,12.300000190734863,32.69000005722046
2020-04-07,20.684999465942383,16.24142864772252,31.8939998626709,21.683750212192535,17.589999675750732,20.09000047047933,36.499999046325684,16.719999313354492,15.440000216166178,22.054285730634415,23.321999931335448,11.600000381469727,13.085000038146973,15.490000009536743,44.274999141693115,6.494999885559082,26.644999504089355,29.219999313354492,38.34000015258789,13.199999809265137,32.30499982833862
2020-04-08,21.21000051498413,17.145714487348283,33.603999614715576,21.832837522029877,17.825000286102295,20.706666628519695,36.334999084472656,16.510000228881836,15.236666679382324,22.752857208251953,24.190000343322755,11.75,13.630000114440918,16.02500033378601,45.089999198913574,6.934999942779541,27.09999942779541,31.899999618530273,40.400001525878906,14.300000190734863,33.00999975204468
2020-04-09,20.539999961853027,16.977142606462753,32.48200044631958,21.620562076568604,17.940000534057617,19.90666611989339,35.94499969482422,16.290000915527344,15.300000190734863,23.337142944335938,23.78199996948242,12.949999809265137,13.980000019073486,15.8149995803833,44.7549991607666,6.729999899864197,25.700000762939453,30.149999618530273,41.779998779296875,14.300000190734863,32.05499982833862
2020-04-13,20.18000030517578,17.12571402958461,32.47400007247925,22.062612414360046,18.240000247955322,20.06333351135254,37.31999969482422,16.809999465942383,15.65666675567627,23.848571504865372,24.25199947357178,13.100000381469727,13.78499984741211,15.584999561309814,44.292500495910645,7.007499933242798,26.28499984741211,29.75,41.400001525878906,13.510000228881836,32.605000019073486
2020-04-14,20.9350004196167,17.177143096923828,33.114000701904295,22.198750257492065,19.059999465942383,20.270000139872234,37.25999927520752,21.6299991607666,16.15333366394043,24.50571428026472,24.22400016784668,14.279999732971191,13.910000324249268,16.06500005722046,44.90750026702881,7.220000147819519,27.244999885559082,30.489999771118164,41.959999084472656,13.75,32.640000343322754
2020-04-15,21.854999542236328,17.06714289528983,34.049999713897705,21.687499701976776,19.024999618530273,19.723333676656086,36.04999923706055,21.43000030517578,16.43666648864746,24.254285676138743,24.485999870300294,14.5,13.829999923706055,16.635000228881836,45.16249942779541,7.080000042915344,26.675000190734863,30.1200008392334,41.0,14.529999732971191,31.920000553131104
2020-04-16,21.890000820159912,16.67857129233224,34.93800086975098,21.12999975681305,18.804999828338623,19.55999978383382,35.73999881744385,21.600000381469727,16.4900000890096,23.984285763331822,24.25800018310547,14.600000381469727,13.700000286102295,16.805000066757202,45.980000019073486,7.167500019073486,26.05999994277954,29.559999465942383,41.459999084472656,14.109999656677246,31.160000801086426
2020-04-17,22.47000026702881,17.067142759050643,34.423999881744386,21.466250002384186,18.920000076293945,20.68000030517578,36.80500030517578,21.0,16.579999605814617,24.008571488516672,23.757999992370607,14.670000076293945,13.855000019073486,17.019999980926514,46.08250093460083,7.480000138282776,25.84500026702881,32.029998779296875,42.16999816894531,14.199999809265137,30.44499969482422
2020-04-20,22.53499937057495,17.30714280264718,36.31200065612793,21.207500159740448,19.09000015258789,21.516666412353516,35.64999961853027,20.889999389648438,16.613333384195965,24.13285759517125,24.37200012207031,14.5600004196167,14.65999984741211,17.045000076293945,47.714999198913574,7.260000109672546,25.434998989105225,34.0,41.5099983215332,14.029999732971191,30.610000610351562
2020-04-22,23.30999994277954,17.63142830984933,39.95999994277954,21.25749981403351,19.005000591278076,22.756666501363117,36.130001068115234,20.760000228881836,17.19333330790202,24.647142546517507,25.32399978637695,14.850000381469727,15.324999809265137,17.9399995803833,49.2674994468689,7.257500052452087,25.869999885559082,36.5,43.66999816894531,14.979999542236328,31.315000534057617
2020-04-23,23.07499933242798,17.561428751264298,38.70800085067749,20.83999991416931,18.15000009536743,23.12666670481364,36.45499897003174,20.690000534057617,17.2599999109904,24.01714243207659,25.288000297546386,13.920000076293945,15.09000015258789,16.899999856948853,47.297499656677246,7.3775001764297485,26.760000228881836,34.97999954223633,42.380001068115234,14.520000457763672,31.015000343322754
2020-04-24,22.169999599456787,16.365713936941965,36.52199993133545,18.983749866485596,16.734999656677246,20.7400000890096,36.72499942779541,18.93000030517578,16.846666653951008,22.11857169015067,23.717999839782713,11.989999771118164,13.505000114440918,16.079999685287476,45.83500051498413,6.800000071525574,28.065000534057617,32.97999954223633,37.77000045776367,13.949999809265137,28.85499906539917
2020-04-27,23.505000591278076,16.721428326198033,38.984000492095944,19.817500054836273,17.37999963760376,21.486666043599445,37.42499923706055,21.489999771118164,18.479999542236328,22.91000039236886,24.985999870300294,12.359999656677246,13.974999904632568,16.190000295639038,45.95750045776367,6.985000014305115,29.054999351501465,33.5,40.970001220703125,13.899999618530273,29.77500009536743
2020-04-28,23.380000591278076,17.410000256129674,40.692000007629396,21.376249611377716,17.130000114440918,22.476666768391926,37.18000030517578,22.34000015258789,18.923333168029785,23.591428211757115,26.25,14.149999618530273,15.414999961853027,16.740000009536743,47.20500087738037,7.442499876022339,28.29500102996826,35.20000076293945,42.09000015258789,15.699999809265137,29.56999921798706
2020-04-29,23.994999885559082,17.794286046709335,40.78600006103515,21.780000030994415,18.125,22.900000254313152,39.02499961853027,21.950000762939453,18.963333129882812,23.70428548540388,27.006000328063966,14.1899995803833,16.364999771118164,17.869999885559082,47.09500074386597,8.012499928474426,28.100000381469727,36.150001525878906,41.22999954223633,15.670000076293945,30.079999923706055
